_step,eval/episode_terminal_reward,run_id,run_name
673744,29.532844524597373,gcvy7nlm,major-sweep-3
681625,18.721343989848133,gcvy7nlm,major-sweep-3
689425,26.77644014211598,gcvy7nlm,major-sweep-3
697350,8.377838579142196,gcvy7nlm,major-sweep-3
705250,21.399050170815023,gcvy7nlm,major-sweep-3
713180,23.202605579853138,gcvy7nlm,major-sweep-3
721065,24.192848608851005,gcvy7nlm,major-sweep-3
728957,11.813845113087973,gcvy7nlm,major-sweep-3
736808,24.164438036966647,gcvy7nlm,major-sweep-3
744646,27.837044614524586,gcvy7nlm,major-sweep-3
752590,25.52111868560038,gcvy7nlm,major-sweep-3
760564,30.353392995611404,gcvy7nlm,major-sweep-3
768430,24.725729403697265,gcvy7nlm,major-sweep-3
776422,26.719499474089254,gcvy7nlm,major-sweep-3
784342,20.281561234278705,gcvy7nlm,major-sweep-3
792261,29.381210535294578,gcvy7nlm,major-sweep-3
800218,28.79284743132427,gcvy7nlm,major-sweep-3
808152,22.778130923379095,gcvy7nlm,major-sweep-3
816130,27.23054379768272,gcvy7nlm,major-sweep-3
824099,21.939355692402017,gcvy7nlm,major-sweep-3
832062,20.445617066940322,gcvy7nlm,major-sweep-3
840020,34.34916992291717,gcvy7nlm,major-sweep-3
847947,22.173956483382288,gcvy7nlm,major-sweep-3
855850,31.441559784166248,gcvy7nlm,major-sweep-3
863803,28.38603182712844,gcvy7nlm,major-sweep-3
871705,21.488306336964207,gcvy7nlm,major-sweep-3
879672,31.39035973432602,gcvy7nlm,major-sweep-3
887632,30.146819225072612,gcvy7nlm,major-sweep-3
895591,22.370445225669023,gcvy7nlm,major-sweep-3
903552,33.27186987738129,gcvy7nlm,major-sweep-3
911553,31.394838721581504,gcvy7nlm,major-sweep-3
919549,25.544943499947287,gcvy7nlm,major-sweep-3
927555,29.285366098805376,gcvy7nlm,major-sweep-3
935533,30.46982931954696,gcvy7nlm,major-sweep-3
943433,29.98097215775585,gcvy7nlm,major-sweep-3
951407,32.15459498102272,gcvy7nlm,major-sweep-3
959365,28.12406924794011,gcvy7nlm,major-sweep-3
967407,30.04374035921303,gcvy7nlm,major-sweep-3
975379,27.080459812049675,gcvy7nlm,major-sweep-3
983348,32.36153674058935,gcvy7nlm,major-sweep-3
991368,27.979281792822444,gcvy7nlm,major-sweep-3
999450,28.13126796967102,gcvy7nlm,major-sweep-3
1007415.0,33.90984122467394,gcvy7nlm,major-sweep-3
1015381.0,34.93245327421276,gcvy7nlm,major-sweep-3
1023407.0,34.48795678623098,gcvy7nlm,major-sweep-3
1031342.0,34.29589448986324,gcvy7nlm,major-sweep-3
1039300.0,34.677900654884255,gcvy7nlm,major-sweep-3
1047290.0,34.081011199218835,gcvy7nlm,major-sweep-3
1055324.0,33.63798530302855,gcvy7nlm,major-sweep-3
1063314.0,32.0927353227408,gcvy7nlm,major-sweep-3
